UTC_TIME,Flight,DATE,TIME,FUEL_FLOW_ADDED,FUEL_USED_ADDED,VALUE_FUEL_QTY_ADDED,VALUE_FOB,DIFF_FOB_VALUE_FUEL,FUEL_USED_FOB,FUEL_USED,leakage
2017-01-17 19:31:01,V0965,2017-01-17,19:31:01,3938.6934,13793.009,14271.0,14269.0,2.0,-3.0,1.0830000000005384,-4.083000000000538
2017-01-17 19:31:02,V0965,2017-01-17,19:31:02,3903.9788,13794.092,14267.0,14266.0,1.0,3.0,1.0689999999995052,1.9310000000004948
2017-01-17 19:31:03,V0965,2017-01-17,19:31:03,3864.6702000000005,13795.161,14269.0,14266.0,3.0,0.0,1.0939999999991414,-1.0939999999991414
2017-01-17 19:31:04,V0965,2017-01-17,19:31:04,3937.0942999999997,13796.255,14269.0,14267.0,2.0,-1.0,1.0889999999999418,-2.088999999999942
2017-01-17 19:31:05,V0965,2017-01-17,19:31:05,4044.932,13797.344,14275.0,14272.0,3.0,-5.0,1.1530000000002474,-6.153000000000247
2017-01-17 19:31:06,V0965,2017-01-17,19:31:06,4141.748,13798.497,14272.0,14271.0,1.0,1.0,1.1820000000006985,-0.1820000000006985
2017-01-17 19:31:07,V0965,2017-01-17,19:31:07,4215.459,13799.679,14270.0,14268.0,2.0,3.0,1.136000000000422,1.863999999999578
2017-01-17 19:31:08,V0965,2017-01-17,19:31:08,4045.6576,13800.815,14266.0,14265.0,1.0,3.0,1.140000000001237,1.859999999998763
2017-01-17 19:31:09,V0965,2017-01-17,19:31:09,3999.6916,13801.955000000002,14270.0,14268.0,2.0,-3.0,1.0859999999993306,-4.085999999999331
2017-01-17 19:31:10,V0965,2017-01-17,19:31:10,3935.786,13803.041000000001,14265.0,14264.0,1.0,4.0,1.076999999997497,2.923000000002503
2017-01-17 19:31:11,V0965,2017-01-17,19:31:11,3901.3328,13804.117999999999,14264.0,14262.0,2.0,2.0,1.0780000000013388,0.9219999999986612
2017-01-17 19:31:12,V0965,2017-01-17,19:31:12,3903.9204999999997,13805.196,14266.0,14265.0,1.0,-3.0,1.0680000000011205,-4.0680000000011205
2017-01-17 19:31:13,V0965,2017-01-17,19:31:13,3859.1829,13806.264000000001,14262.0,14260.0,2.0,5.0,1.0759999999991123,3.9240000000008877
2017-01-17 19:31:14,V0965,2017-01-17,19:31:14,3809.7491000000005,13807.34,14259.0,14258.0,1.0,2.0,1.0510000000012951,0.9489999999987049
2017-01-17 19:31:15,V0965,2017-01-17,19:31:15,3713.8036,13808.391000000001,14260.0,14258.0,2.0,0.0,1.0719999999982974,-1.0719999999982974
2017-01-17 19:31:16,V0965,2017-01-17,19:31:16,3926.3073999999997,13809.463,14259.0,14257.0,2.0,1.0,1.0969999999997526,-0.09699999999975262
2017-01-17 19:31:17,V0965,2017-01-17,19:31:17,4095.288,13810.56,14256.0,14255.0,1.0,2.0,1.2100000000009459,0.7899999999990541
2017-01-17 19:31:18,V0965,2017-01-17,19:31:18,4412.925,13811.77,14256.0,14255.0,1.0,0.0,1.2309999999979482,-1.2309999999979482
2017-01-17 19:31:19,V0965,2017-01-17,19:31:19,4504.654,13813.000999999998,14251.0,14248.0,3.0,7.0,1.2820000000010623,5.717999999998938
2017-01-17 19:31:20,V0965,2017-01-17,19:31:20,4707.272999999999,13814.283,14250.0,14249.0,1.0,-1.0,1.294000000001688,-2.294000000001688
2017-01-17 19:31:21,V0965,2017-01-17,19:31:21,4634.66,13815.577000000001,14250.0,14250.0,0.0,-1.0,1.2399999999979627,-2.2399999999979627
2017-01-17 19:31:22,V0965,2017-01-17,19:31:22,4325.206,13816.817,14254.0,14252.0,2.0,-2.0,1.2200000000011642,-3.220000000001164
2017-01-17 19:31:23,V0965,2017-01-17,19:31:23,4351.853999999999,13818.037,14255.0,14255.0,0.0,-3.0,1.118000000000393,-4.118000000000393
2017-01-17 19:31:24,V0965,2017-01-17,19:31:24,3834.6366000000007,13819.155,14254.0,14252.0,2.0,3.0,1.0949999999993452,1.9050000000006548
2017-01-17 19:31:25,V0965,2017-01-17,19:31:25,3827.3971,13820.25,14247.0,14245.0,2.0,7.0,1.047999999998865,5.952000000001135
2017-01-17 19:31:26,V0965,2017-01-17,19:31:26,3811.4062,13821.297999999999,14243.0,14241.0,2.0,4.0,1.0870000000013533,2.9129999999986467
2017-01-17 19:31:27,V0965,2017-01-17,19:31:27,3948.3754,13822.385,14239.0,14237.0,2.0,4.0,1.118000000000393,2.881999999999607
2017-01-17 19:31:28,V0965,2017-01-17,19:31:28,4043.5419999999995,13823.503,14236.0,14235.0,1.0,2.0,1.1459999999988213,0.8540000000011787
2017-01-17 19:31:29,V0965,2017-01-17,19:31:29,4233.594000000001,13824.649,14236.0,14234.0,2.0,1.0,1.1660000000010768,-0.16600000000107684
2017-01-17 19:31:30,V0965,2017-01-17,19:31:30,4247.15,13825.815,14236.0,14233.0,3.0,1.0,1.1610000000000582,-0.1610000000000582
2017-01-17 19:31:31,V0965,2017-01-17,19:31:31,4158.415,13826.976,14235.0,14233.0,2.0,0.0,1.1279999999987922,-1.1279999999987922
2017-01-17 19:31:32,V0965,2017-01-17,19:31:32,3878.1898,13828.104,14235.0,14234.0,1.0,-1.0,1.044000000001688,-2.044000000001688
2017-01-17 19:31:33,V0965,2017-01-17,19:31:33,3724.3654,13829.148000000001,14234.0,14232.0,2.0,2.0,1.0489999999990687,0.9510000000009313
2017-01-17 19:31:34,V0965,2017-01-17,19:31:34,3649.6369,13830.197,14229.0,14227.0,2.0,5.0,1.011000000000422,3.988999999999578
2017-01-17 19:31:35,V0965,2017-01-17,19:31:35,3628.529,13831.208,14226.0,14225.0,1.0,2.0,0.9849999999987631,1.015000000001237
2017-01-17 19:31:36,V0965,2017-01-17,19:31:36,3570.5042999999996,13832.193,14223.0,14222.0,1.0,3.0,1.000000000001819,1.999999999998181
2017-01-17 19:31:37,V0965,2017-01-17,19:31:37,3539.6566000000003,13833.193000000001,14218.0,14217.0,1.0,5.0,0.9739999999983411,4.026000000001659
2017-01-17 19:31:38,V0965,2017-01-17,19:31:38,3536.1308000000004,13834.167,14221.0,14220.0,1.0,-3.0,0.9650000000001455,-3.9650000000001455
2017-01-17 19:31:39,V0965,2017-01-17,19:31:39,3445.9132,13835.132,14224.0,14223.0,1.0,-3.0,0.9380000000001019,-3.938000000000102
2017-01-17 19:31:40,V0965,2017-01-17,19:31:40,3406.8741999999997,13836.07,14225.0,14222.0,3.0,1.0,0.9629999999997381,0.037000000000261934
2017-01-17 19:31:41,V0965,2017-01-17,19:31:41,3443.4496,13837.033,14228.0,14225.0,3.0,-3.0,0.9860000000007858,-3.986000000000786
2017-01-17 19:31:42,V0965,2017-01-17,19:31:42,3784.5416,13838.019,14226.0,14224.0,2.0,1.0,1.146999999999025,-0.14699999999902502
2017-01-17 19:31:43,V0965,2017-01-17,19:31:43,4123.46,13839.166,14221.0,14219.0,2.0,5.0,1.1410000000014406,3.8589999999985594
2017-01-17 19:31:44,V0965,2017-01-17,19:31:44,4188.878,13840.307,14218.0,14217.0,1.0,2.0,1.146999999999025,0.853000000000975
2017-01-17 19:31:45,V0965,2017-01-17,19:31:45,4123.256,13841.454,14216.0,14214.0,2.0,3.0,1.1440000000002328,1.8559999999997672
2017-01-17 19:31:46,V0965,2017-01-17,19:31:46,4081.9129999999996,13842.598,14214.0,14212.0,2.0,2.0,1.131999999999607,0.8680000000003929
2017-01-17 19:31:47,V0965,2017-01-17,19:31:47,4097.68,13843.73,14208.0,14206.0,2.0,6.0,1.1219999999993888,4.878000000000611
2017-01-17 19:31:48,V0965,2017-01-17,19:31:48,4089.393,13844.851999999999,14207.0,14205.0,2.0,1.0,1.1150000000016007,-0.11500000000160071
2017-01-17 19:31:49,V0965,2017-01-17,19:31:49,4010.5513,13845.967,14200.0,14199.0,1.0,6.0,1.1349999999983993,4.865000000001601
2017-01-17 19:31:50,V0965,2017-01-17,19:31:50,4078.0751,13847.101999999999,14195.0,14194.0,1.0,5.0,1.136000000000422,3.863999999999578
2017-01-17 19:31:51,V0965,2017-01-17,19:31:51,4216.092,13848.238,14192.0,14190.0,2.0,4.0,1.191000000000713,2.808999999999287
2017-01-17 19:31:52,V0965,2017-01-17,19:31:52,4267.726999999999,13849.429,14188.0,14186.0,2.0,4.0,1.2000000000007276,2.7999999999992724
2017-01-17 19:31:53,V0965,2017-01-17,19:31:53,4249.6140000000005,13850.629,14183.0,14182.0,1.0,4.0,1.1629999999986467,2.8370000000013533
2017-01-17 19:31:54,V0965,2017-01-17,19:31:54,4181.784,13851.792,14183.0,14181.0,2.0,1.0,1.1410000000014406,-0.14100000000144064
2017-01-17 19:31:55,V0965,2017-01-17,19:31:55,3955.9710999999998,13852.933,14182.0,14181.0,1.0,0.0,1.0619999999998981,-1.0619999999998981
2017-01-17 19:31:56,V0965,2017-01-17,19:31:56,3824.4315,13853.995,14179.0,14178.0,1.0,3.0,1.0779999999995198,1.9220000000004802
2017-01-17 19:31:57,V0965,2017-01-17,19:31:57,3752.0074999999997,13855.073,14177.0,14175.0,2.0,3.0,0.9819999999999709,2.018000000000029
2017-01-17 19:31:58,V0965,2017-01-17,19:31:58,3449.3885,13856.055,14176.0,14175.0,1.0,0.0,0.9390000000003056,-0.9390000000003056
2017-01-17 19:31:59,V0965,2017-01-17,19:31:59,3228.9397,13856.994,14174.0,14171.0,3.0,4.0,0.8649999999997817,3.1350000000002183
2017-01-17 19:32:00,V0965,2017-01-17,19:32:00,3091.2071,13857.859,14171.0,14170.0,1.0,1.0,0.8930000000000291,0.1069999999999709
2017-01-17 19:32:01,V0965,2017-01-17,19:32:01,3292.5465,13858.752,14173.0,14172.0,1.0,-2.0,0.9819999999999709,-2.981999999999971
2017-01-17 19:32:02,V0965,2017-01-17,19:32:02,3613.9123,13859.734,14171.0,14170.0,1.0,2.0,1.0029999999987922,0.9970000000012078
2017-01-17 19:32:03,V0965,2017-01-17,19:32:03,3692.6085,13860.737,14171.0,14169.0,2.0,1.0,1.0519999999996799,-0.05199999999967986
2017-01-17 19:32:04,V0965,2017-01-17,19:32:04,3785.6754,13861.788999999999,14173.0,14171.0,2.0,-2.0,1.0380000000022847,-3.0380000000022847
2017-01-17 19:32:05,V0965,2017-01-17,19:32:05,3799.8634,13862.827000000001,14176.0,14174.0,2.0,-3.0,1.0489999999990687,-4.048999999999069
2017-01-17 19:32:06,V0965,2017-01-17,19:32:06,3809.5242,13863.876,14174.0,14173.0,1.0,1.0,1.043999999999869,-0.04399999999986903
2017-01-17 19:32:07,V0965,2017-01-17,19:32:07,3810.0918,13864.92,14173.0,14172.0,1.0,1.0,1.0609999999996944,-0.06099999999969441
2017-01-17 19:32:08,V0965,2017-01-17,19:32:08,3865.717,13865.981,14173.0,14171.0,2.0,1.0,1.0929999999989377,-0.09299999999893771
2017-01-17 19:32:09,V0965,2017-01-17,19:32:09,3845.8378000000002,13867.073999999999,14176.0,14173.0,3.0,-2.0,1.0580000000009022,-3.058000000000902
2017-01-17 19:32:10,V0965,2017-01-17,19:32:10,3698.8306,13868.132,14175.0,14173.0,2.0,0.0,1.0359999999982392,-1.0359999999982392
2017-01-17 19:32:11,V0965,2017-01-17,19:32:11,3706.477,13869.167999999998,14176.0,14173.0,3.0,0.0,1.0310000000026776,-1.0310000000026776
2017-01-17 19:32:12,V0965,2017-01-17,19:32:12,3818.7619,13870.199,14175.0,14174.0,1.0,-1.0,1.0839999999989232,-2.083999999998923
2017-01-17 19:32:13,V0965,2017-01-17,19:32:13,3879.2947,13871.283,14174.0,14172.0,2.0,2.0,1.0500000000010914,0.9499999999989086
2017-01-17 19:32:14,V0965,2017-01-17,19:32:14,3783.4947999999995,13872.333,14169.0,14166.0,3.0,6.0,1.0419999999994616,4.958000000000538
2017-01-17 19:32:15,V0965,2017-01-17,19:32:15,3817.9188000000004,13873.375,14169.0,14167.0,2.0,-1.0,1.0619999999998981,-2.061999999999898
2017-01-17 19:32:16,V0965,2017-01-17,19:32:16,3901.8273,13874.437,14170.0,14168.0,2.0,-1.0,1.0680000000011205,-2.0680000000011205
2017-01-17 19:32:17,V0965,2017-01-17,19:32:17,3872.9565,13875.505000000001,14169.0,14168.0,1.0,0.0,1.0939999999973224,-1.0939999999973224
2017-01-17 19:32:18,V0965,2017-01-17,19:32:18,3912.3597,13876.598999999998,14163.0,14161.0,2.0,7.0,1.0860000000011496,5.91399999999885
2017-01-17 19:32:19,V0965,2017-01-17,19:32:19,3928.4593000000004,13877.685,14164.0,14162.0,2.0,-1.0,1.1199999999989814,-2.1199999999989814
2017-01-17 19:32:20,V0965,2017-01-17,19:32:20,3851.6451,13878.804999999998,14160.0,14160.0,0.0,2.0,1.0510000000012951,0.9489999999987049
2017-01-17 19:32:21,V0965,2017-01-17,19:32:21,3843.5332,13879.856,14161.0,14159.0,2.0,1.0,1.077000000001135,-0.07700000000113505
2017-01-17 19:32:22,V0965,2017-01-17,19:32:22,3809.7491,13880.933,14159.0,14157.0,2.0,2.0,1.0559999999968568,0.9440000000031432
2017-01-17 19:32:23,V0965,2017-01-17,19:32:23,3907.2931,13881.988999999998,14159.0,14157.0,2.0,0.0,1.0950000000011642,-1.0950000000011642
2017-01-17 19:32:24,V0965,2017-01-17,19:32:24,4131.369000000001,13883.083999999999,14156.0,14154.0,2.0,3.0,1.1590000000014697,1.8409999999985303
2017-01-17 19:32:25,V0965,2017-01-17,19:32:25,4253.102,13884.243,14154.0,14153.0,1.0,1.0,1.1869999999980791,-0.18699999999807915
2017-01-17 19:32:26,V0965,2017-01-17,19:32:26,4297.565,13885.429999999998,14148.0,14147.0,1.0,6.0,1.2229999999999563,4.777000000000044
2017-01-17 19:32:27,V0965,2017-01-17,19:32:27,4388.879,13886.652999999998,14141.0,14139.0,2.0,8.0,1.2069999999985157,6.793000000001484
2017-01-17 19:32:28,V0965,2017-01-17,19:32:28,4314.698,13887.859999999997,14139.0,14138.0,1.0,1.0,1.2210000000031869,-0.22100000000318687
2017-01-17 19:32:29,V0965,2017-01-17,19:32:29,4107.078,13889.081,14141.0,14139.0,2.0,-1.0,1.146999999999025,-2.146999999999025
2017-01-17 19:32:30,V0965,2017-01-17,19:32:30,4068.859,13890.228,14136.0,14133.0,3.0,6.0,1.08100000000195,4.91899999999805
2017-01-17 19:32:31,V0965,2017-01-17,19:32:31,3690.1082,13891.309000000001,14126.0,14124.0,2.0,9.0,1.0129999999990105,7.9870000000009895
2017-01-17 19:32:32,V0965,2017-01-17,19:32:32,3681.1534,13892.322,14123.0,14123.0,0.0,1.0,1.022000000000844,-0.02200000000084401
2017-01-17 19:32:33,V0965,2017-01-17,19:32:33,3713.4840999999997,13893.344000000001,14117.0,14116.0,1.0,7.0,0.9969999999975698,6.00300000000243
2017-01-17 19:32:34,V0965,2017-01-17,19:32:34,3581.9808999999996,13894.340999999999,14112.0,14110.0,2.0,6.0,0.9910000000018044,5.008999999998196
2017-01-17 19:32:35,V0965,2017-01-17,19:32:35,3614.7767999999996,13895.332,14112.0,14110.0,2.0,0.0,1.0279999999984284,-1.0279999999984284
2017-01-17 19:32:36,V0965,2017-01-17,19:32:36,3698.5688,13896.359999999999,14110.0,14107.0,3.0,3.0,1.015000000003056,1.984999999996944
2017-01-17 19:32:37,V0965,2017-01-17,19:32:37,3704.7617,13897.375000000002,14106.0,14105.0,1.0,2.0,1.0509999999994761,0.9490000000005239
2017-01-17 19:32:38,V0965,2017-01-17,19:32:38,3661.8192000000004,13898.426000000001,14107.0,14106.0,1.0,-1.0,1.0239999999976135,-2.0239999999976135
2017-01-17 19:32:39,V0965,2017-01-17,19:32:39,3761.1658,13899.449999999999,14105.0,14104.0,1.0,2.0,1.0620000000017171,0.9379999999982829
2017-01-17 19:32:40,V0965,2017-01-17,19:32:40,3729.184,13900.512,14104.0,14104.0,0.0,0.0,1.0179999999982101,-1.0179999999982101
2017-01-17 19:32:41,V0965,2017-01-17,19:32:41,3646.9039,13901.529999999999,14106.0,14105.0,1.0,-1.0,1.007000000001426,-2.007000000001426
2017-01-17 19:32:42,V0965,2017-01-17,19:32:42,3675.3674,13902.537,14109.0,14108.0,1.0,-3.0,1.0139999999992142,-4.013999999999214
2017-01-17 19:32:43,V0965,2017-01-17,19:32:43,3682.578,13903.551,14110.0,14110.0,0.0,-2.0,1.0079999999998108,-3.007999999999811
2017-01-17 19:32:44,V0965,2017-01-17,19:32:44,3677.7515999999996,13904.559,14111.0,14110.0,1.0,0.0,1.0620000000017171,-1.0620000000017171
2017-01-17 19:32:45,V0965,2017-01-17,19:32:45,3895.6635,13905.621000000001,14112.0,14110.0,2.0,0.0,1.0889999999981228,-1.0889999999981228
2017-01-17 19:32:46,V0965,2017-01-17,19:32:46,3966.1112,13906.71,14111.0,14111.0,0.0,-1.0,1.1440000000002328,-2.144000000000233
2017-01-17 19:32:47,V0965,2017-01-17,19:32:47,3933.8242,13907.854,14111.0,14109.0,2.0,2.0,1.0650000000005093,0.9349999999994907
2017-01-17 19:32:48,V0965,2017-01-17,19:32:48,3788.4084000000003,13908.919,14113.0,14112.0,1.0,-3.0,1.033000000001266,-4.033000000001266
2017-01-17 19:32:49,V0965,2017-01-17,19:32:49,3683.7488000000003,13909.952000000001,14111.0,14111.0,0.0,1.0,0.9729999999981374,0.027000000001862645
2017-01-17 19:32:50,V0965,2017-01-17,19:32:50,3440.6218,13910.925,14113.0,14112.0,1.0,-1.0,0.9439999999995052,-1.9439999999995052
2017-01-17 19:32:51,V0965,2017-01-17,19:32:51,3415.7342,13911.868999999999,14115.0,14112.0,3.0,0.0,0.9570000000021537,-0.9570000000021537
2017-01-17 19:32:52,V0965,2017-01-17,19:32:52,3429.7191000000003,13912.826000000001,14113.0,14112.0,1.0,0.0,0.956000000000131,-0.956000000000131
2017-01-17 19:32:53,V0965,2017-01-17,19:32:53,3532.5546,13913.782000000001,14110.0,14109.0,1.0,3.0,0.9920000000001892,2.007999999999811
2017-01-17 19:32:54,V0965,2017-01-17,19:32:54,3541.9824000000003,13914.774000000001,14108.0,14107.0,1.0,2.0,0.9489999999987049,1.0510000000012951
2017-01-17 19:32:55,V0965,2017-01-17,19:32:55,3367.5870999999997,13915.723,14112.0,14111.0,1.0,-4.0,0.956000000000131,-4.956000000000131
2017-01-17 19:32:56,V0965,2017-01-17,19:32:56,3297.2933,13916.679,14117.0,14116.0,1.0,-5.0,0.9130000000004657,-5.913000000000466
2017-01-17 19:32:57,V0965,2017-01-17,19:32:57,3378.9842,13917.592,14116.0,14114.0,2.0,2.0,0.9570000000003347,1.0429999999996653
2017-01-17 19:32:58,V0965,2017-01-17,19:32:58,3420.2987999999996,13918.549,14114.0,14112.0,2.0,2.0,0.9570000000003347,1.0429999999996653
2017-01-17 19:32:59,V0965,2017-01-17,19:32:59,3469.5797000000002,13919.506000000001,14113.0,14112.0,1.0,0.0,0.9539999999979045,-0.9539999999979045
2017-01-17 19:33:00,V0965,2017-01-17,19:33:00,3426.5499,13920.46,14117.0,14115.0,2.0,-3.0,0.9240000000008877,-3.9240000000008877
2017-01-17 19:33:01,V0965,2017-01-17,19:33:01,3336.0707,13921.384,14118.0,14116.0,2.0,-1.0,0.9279999999998836,-1.9279999999998836
2017-01-17 19:33:02,V0965,2017-01-17,19:33:02,3437.1329,13922.312,14118.0,14116.0,2.0,0.0,0.988999999999578,-0.988999999999578
2017-01-17 19:33:03,V0965,2017-01-17,19:33:03,3825.0711,13923.301,14116.0,14115.0,1.0,1.0,1.1229999999995925,-0.12299999999959255
2017-01-17 19:33:04,V0965,2017-01-17,19:33:04,4088.7740000000003,13924.423999999999,14113.0,14111.0,2.0,4.0,1.212999999999738,2.787000000000262
2017-01-17 19:33:05,V0965,2017-01-17,19:33:05,4315.844999999999,13925.636999999999,14106.0,14104.0,2.0,7.0,1.1920000000027358,5.807999999997264
2017-01-17 19:33:06,V0965,2017-01-17,19:33:06,4264.005,13926.829000000002,14105.0,14104.0,1.0,0.0,1.2299999999995634,-1.2299999999995634
2017-01-17 19:33:07,V0965,2017-01-17,19:33:07,4445.254000000001,13928.059000000001,14104.0,14102.0,2.0,2.0,1.2079999999987194,0.7920000000012806
2017-01-17 19:33:08,V0965,2017-01-17,19:33:08,4308.692999999999,13929.267,14100.0,14097.0,3.0,5.0,1.1260000000002037,3.8739999999997963
2017-01-17 19:33:09,V0965,2017-01-17,19:33:09,3995.9118,13930.393,14094.0,14093.0,1.0,4.0,1.0799999999999272,2.9200000000000728
2017-01-17 19:33:10,V0965,2017-01-17,19:33:10,3942.3567,13931.473,14093.0,14092.0,1.0,1.0,1.1039999999993597,-0.10399999999935972
2017-01-17 19:33:11,V0965,2017-01-17,19:33:11,4111.1900000000005,13932.577,14089.0,14087.0,2.0,5.0,1.173000000000684,3.826999999999316
2017-01-17 19:33:12,V0965,2017-01-17,19:33:12,4427.374,13933.75,14082.0,14081.0,1.0,6.0,1.2880000000004657,4.711999999999534
2017-01-17 19:33:13,V0965,2017-01-17,19:33:13,4719.397000000001,13935.038,14076.0,14075.0,1.0,6.0,1.3559999999997672,4.644000000000233
2017-01-17 19:33:14,V0965,2017-01-17,19:33:14,4878.964,13936.394,14073.0,14072.0,1.0,3.0,1.3389999999999418,1.6610000000000582
2017-01-17 19:33:15,V0965,2017-01-17,19:33:15,4693.6720000000005,13937.733,14071.0,14068.0,3.0,4.0,1.2989999999990687,2.7010000000009313
2017-01-17 19:33:16,V0965,2017-01-17,19:33:16,4785.286,13939.032,14074.0,14072.0,2.0,-4.0,1.3400000000001455,-5.3400000000001455
2017-01-17 19:33:17,V0965,2017-01-17,19:33:17,4667.223,13940.372,14071.0,14071.0,0.0,1.0,1.2659999999996217,-0.26599999999962165
2017-01-17 19:33:18,V0965,2017-01-17,19:33:18,4517.503000000001,13941.637999999999,14070.0,14069.0,1.0,2.0,1.2330000000019936,0.7669999999980064
2017-01-17 19:33:19,V0965,2017-01-17,19:33:19,4385.317000000001,13942.871000000001,14065.0,14064.0,1.0,5.0,1.168999999999869,3.831000000000131
2017-01-17 19:33:20,V0965,2017-01-17,19:33:20,4127.647,13944.04,14067.0,14067.0,0.0,-3.0,1.1309999999994034,-4.130999999999403
2017-01-17 19:33:21,V0965,2017-01-17,19:33:21,4092.933,13945.171,14064.0,14064.0,0.0,3.0,1.1679999999996653,1.8320000000003347
2017-01-17 19:33:22,V0965,2017-01-17,19:33:22,4201.5830000000005,13946.339,14060.0,14059.0,1.0,5.0,1.1520000000000437,3.8479999999999563
2017-01-17 19:33:23,V0965,2017-01-17,19:33:23,4145.964,13947.491,14061.0,14061.0,0.0,-2.0,1.1679999999996653,-3.1679999999996653
2017-01-17 19:33:24,V0965,2017-01-17,19:33:24,3966.3431,13948.659,14055.0,14055.0,0.0,6.0,1.0740000000005239,4.925999999999476
2017-01-17 19:33:25,V0965,2017-01-17,19:33:25,3863.3621,13949.733,14054.0,14053.0,1.0,2.0,1.0720000000001164,0.9279999999998836
2017-01-17 19:33:26,V0965,2017-01-17,19:33:26,3768.6379,13950.805,14055.0,14054.0,1.0,-1.0,1.0229999999992287,-2.0229999999992287
2017-01-17 19:33:27,V0965,2017-01-17,19:33:27,3717.9031999999997,13951.828,14057.0,14056.0,1.0,-2.0,1.0510000000012951,-3.051000000001295
2017-01-17 19:33:28,V0965,2017-01-17,19:33:28,3870.5724,13952.879,14053.0,14052.0,1.0,4.0,1.0669999999990978,2.933000000000902
2017-01-17 19:33:29,V0965,2017-01-17,19:33:29,3886.0398999999998,13953.946,14049.0,14049.0,0.0,3.0,1.077000000001135,1.922999999998865
2017-01-17 19:33:30,V0965,2017-01-17,19:33:30,3903.1355,13955.023000000001,14047.0,14047.0,0.0,2.0,1.0869999999995343,0.9130000000004657
2017-01-17 19:33:31,V0965,2017-01-17,19:33:31,3824.0244000000002,13956.11,14047.0,14047.0,0.0,0.0,1.0559999999986758,-1.0559999999986758
2017-01-17 19:33:32,V0965,2017-01-17,19:33:32,3848.5341,13957.166,14045.0,14044.0,1.0,3.0,1.121000000001004,1.878999999998996
2017-01-17 19:33:33,V0965,2017-01-17,19:33:33,3945.8163,13958.287,14046.0,14045.0,1.0,-1.0,1.0889999999999418,-2.088999999999942
2017-01-17 19:33:34,V0965,2017-01-17,19:33:34,3965.4417999999996,13959.376,14047.0,14047.0,0.0,-2.0,1.125,-3.125
2017-01-17 19:33:35,V0965,2017-01-17,19:33:35,4104.474,13960.501,14050.0,14049.0,1.0,-2.0,1.1530000000002474,-3.1530000000002474
2017-01-17 19:33:36,V0965,2017-01-17,19:33:36,4281.188,13961.654,14049.0,14048.0,1.0,1.0,1.1629999999986467,-0.16299999999864667
2017-01-17 19:33:37,V0965,2017-01-17,19:33:37,4060.1739,13962.817,14048.0,14048.0,0.0,0.0,1.103000000000975,-1.103000000000975
2017-01-17 19:33:38,V0965,2017-01-17,19:33:38,3957.9134,13963.92,14051.0,14049.0,2.0,-1.0,1.0679999999993015,-2.0679999999993015
2017-01-17 19:33:39,V0965,2017-01-17,19:33:39,3828.0657,13964.988,14046.0,14045.0,1.0,4.0,1.0780000000013388,2.9219999999986612
2017-01-17 19:33:40,V0965,2017-01-17,19:33:40,3830.3917,13966.066,14048.0,14046.0,2.0,-1.0,1.0740000000005239,-2.074000000000524
2017-01-17 19:33:41,V0965,2017-01-17,19:33:41,3936.7164000000002,13967.140000000001,14048.0,14048.0,0.0,-2.0,1.1389999999973952,-3.138999999997395
2017-01-17 19:33:42,V0965,2017-01-17,19:33:42,3961.6329,13968.278999999999,14045.0,14043.0,2.0,5.0,1.1010000000023865,3.8989999999976135
2017-01-17 19:33:43,V0965,2017-01-17,19:33:43,4040.5478,13969.380000000001,14041.0,14039.0,2.0,4.0,1.1369999999988067,2.8630000000011933
2017-01-17 19:33:44,V0965,2017-01-17,19:33:44,4078.977,13970.517,14044.0,14042.0,2.0,-3.0,1.1130000000011933,-4.113000000001193
2017-01-17 19:33:45,V0965,2017-01-17,19:33:45,4020.5165,13971.630000000001,14047.0,14046.0,1.0,-4.0,1.0900000000001455,-5.0900000000001455
2017-01-17 19:33:46,V0965,2017-01-17,19:33:46,3917.789,13972.720000000001,14046.0,14044.0,2.0,2.0,1.0619999999980791,0.9380000000019209
2017-01-17 19:33:47,V0965,2017-01-17,19:33:47,3819.9111999999996,13973.782,14042.0,14040.0,2.0,4.0,1.0470000000022992,2.952999999997701
2017-01-17 19:33:48,V0965,2017-01-17,19:33:48,3848.476,13974.829000000002,14042.0,14039.0,3.0,1.0,1.0869999999995343,-0.08699999999953434
2017-01-17 19:33:49,V0965,2017-01-17,19:33:49,3886.5051,13975.916000000001,14043.0,14041.0,2.0,-2.0,1.06999999999789,-3.06999999999789
2017-01-17 19:33:50,V0965,2017-01-17,19:33:50,3873.6251,13976.985999999999,14041.0,14039.0,2.0,2.0,1.1119999999991705,0.8880000000008295
2017-01-17 19:33:51,V0965,2017-01-17,19:33:51,3859.0299000000005,13978.097999999998,14041.0,14039.0,2.0,0.0,1.0650000000023283,-1.0650000000023283
2017-01-17 19:33:52,V0965,2017-01-17,19:33:52,3897.9604,13979.163,14040.0,14039.0,1.0,0.0,1.0939999999991414,-1.0939999999991414
2017-01-17 19:33:53,V0965,2017-01-17,19:33:53,3912.0398999999998,13980.257,14038.0,14035.0,3.0,4.0,1.0740000000005239,2.925999999999476
2017-01-17 19:33:54,V0965,2017-01-17,19:33:54,3900.3522,13981.331,14036.0,14034.0,2.0,1.0,1.0750000000007276,-0.0750000000007276
2017-01-17 19:33:55,V0965,2017-01-17,19:33:55,3897.8149000000003,13982.406,14036.0,14036.0,0.0,-2.0,1.0889999999999418,-3.088999999999942
2017-01-17 19:33:56,V0965,2017-01-17,19:33:56,3956.8064,13983.495,14035.0,14034.0,1.0,2.0,1.0819999999985157,0.9180000000014843
